run,type,module,name,attrname,attrvalue,value
General-72-20210504-14:47:51-4725,scalar,CartagenaOPAL.loRaGW[7].LoRaGWNic.radio.receiver,LoRaRP9From1:mean,,,-86.004469152301
General-72-20210504-14:47:51-4725,scalar,CartagenaOPAL.loRaGW[8].LoRaGWNic.radio.receiver,LoRaRP10From1:mean,,,-55.006840008469
General-72-20210504-14:47:51-4725,scalar,CartagenaOPAL.loRaGW[9].LoRaGWNic.radio.receiver,LoRaRP11From1:mean,,,-53.361794450797
General-72-20210504-14:47:51-4725,scalar,CartagenaOPAL.loRaGW[10].LoRaGWNic.radio.receiver,LoRaRP12From1:mean,,,-56.993687561636
General-72-20210504-14:47:51-4725,scalar,CartagenaOPAL.loRaGW[11].LoRaGWNic.radio.receiver,LoRaRP13From1:mean,,,-71.474396979321
General-72-20210504-14:47:51-4725,scalar,CartagenaOPAL.loRaGW[12].LoRaGWNic.radio.receiver,LoRaRP14From1:mean,,,-62.526072447614
General-72-20210504-14:47:51-4725,scalar,CartagenaOPAL.loRaGW[13].LoRaGWNic.radio.receiver,LoRaRP15From1:mean,,,-61.862574103553
General-72-20210504-14:47:51-4725,scalar,CartagenaOPAL.loRaGW[14].LoRaGWNic.radio.receiver,LoRaRP16From1:mean,,,-64.940711238153
General-73-20210504-14:47:57-4739,scalar,CartagenaOPAL.loRaGW[0].LoRaGWNic.radio.receiver,LoRaRP2From1:mean,,,-49.038727642263
General-73-20210504-14:47:57-4739,scalar,CartagenaOPAL.loRaGW[1].LoRaGWNic.radio.receiver,LoRaRP3From1:mean,,,-52.373572101724
General-73-20210504-14:47:57-4739,scalar,CartagenaOPAL.loRaGW[2].LoRaGWNic.radio.receiver,LoRaRP4From1:mean,,,-58.114095321294
General-73-20210504-14:47:57-4739,scalar,CartagenaOPAL.loRaGW[3].LoRaGWNic.radio.receiver,LoRaRP5From1:mean,,,-89.933012614884
General-73-20210504-14:47:57-4739,scalar,CartagenaOPAL.loRaGW[4].LoRaGWNic.radio.receiver,LoRaRP6From1:mean,,,-66.092534905677
General-73-20210504-14:47:57-4739,scalar,CartagenaOPAL.loRaGW[5].LoRaGWNic.radio.receiver,LoRaRP7From1:mean,,,-59.217305219152
General-73-20210504-14:47:57-4739,scalar,CartagenaOPAL.loRaGW[6].LoRaGWNic.radio.receiver,LoRaRP8From1:mean,,,-49.479417645885
General-73-20210504-14:47:57-4739,scalar,CartagenaOPAL.loRaGW[8].LoRaGWNic.radio.receiver,LoRaRP10From1:mean,,,-55.516304657007
General-73-20210504-14:47:57-4739,scalar,CartagenaOPAL.loRaGW[9].LoRaGWNic.radio.receiver,LoRaRP11From1:mean,,,-89.13418529878
General-73-20210504-14:47:57-4739,scalar,CartagenaOPAL.loRaGW[10].LoRaGWNic.radio.receiver,LoRaRP12From1:mean,,,-53.730510152158
General-73-20210504-14:47:57-4739,scalar,CartagenaOPAL.loRaGW[11].LoRaGWNic.radio.receiver,LoRaRP13From1:mean,,,-70.329486444405
General-73-20210504-14:47:57-4739,scalar,CartagenaOPAL.loRaGW[12].LoRaGWNic.radio.receiver,LoRaRP14From1:mean,,,-65.69463630495
General-73-20210504-14:47:57-4739,scalar,CartagenaOPAL.loRaGW[13].LoRaGWNic.radio.receiver,LoRaRP15From1:mean,,,-61.727694356853
General-73-20210504-14:47:57-4739,scalar,CartagenaOPAL.loRaGW[14].LoRaGWNic.radio.receiver,LoRaRP16From1:mean,,,-61.751160097141
General-74-20210504-14:48:03-4753,scalar,CartagenaOPAL.loRaGW[0].LoRaGWNic.radio.receiver,LoRaRP2From1:mean,,,-48.150643560555
General-74-20210504-14:48:03-4753,scalar,CartagenaOPAL.loRaGW[1].LoRaGWNic.radio.receiver,LoRaRP3From1:mean,,,-54.075032467917
General-74-20210504-14:48:03-4753,scalar,CartagenaOPAL.loRaGW[2].LoRaGWNic.radio.receiver,LoRaRP4From1:mean,,,-60.302513413841
General-74-20210504-14:48:03-4753,scalar,CartagenaOPAL.loRaGW[3].LoRaGWNic.radio.receiver,LoRaRP5From1:mean,,,-73.145984021164
General-74-20210504-14:48:03-4753,scalar,CartagenaOPAL.loRaGW[4].LoRaGWNic.radio.receiver,LoRaRP6From1:mean,,,-70.437098123181
General-74-20210504-14:48:03-4753,scalar,CartagenaOPAL.loRaGW[5].LoRaGWNic.radio.receiver,LoRaRP7From1:mean,,,-69.328474598082
General-74-20210504-14:48:03-4753,scalar,CartagenaOPAL.loRaGW[6].LoRaGWNic.radio.receiver,LoRaRP8From1:mean,,,-47.976810725644
General-74-20210504-14:48:03-4753,scalar,CartagenaOPAL.loRaGW[7].LoRaGWNic.radio.receiver,LoRaRP9From1:mean,,,-80.202592617818
General-74-20210504-14:48:03-4753,scalar,CartagenaOPAL.loRaGW[8].LoRaGWNic.radio.receiver,LoRaRP10From1:mean,,,-55.820969163784
General-74-20210504-14:48:03-4753,scalar,CartagenaOPAL.loRaGW[9].LoRaGWNic.radio.receiver,LoRaRP11From1:mean,,,-93.503763510853
General-74-20210504-14:48:03-4753,scalar,CartagenaOPAL.loRaGW[10].LoRaGWNic.radio.receiver,LoRaRP12From1:mean,,,-52.703636656323
General-74-20210504-14:48:03-4753,scalar,CartagenaOPAL.loRaGW[11].LoRaGWNic.radio.receiver,LoRaRP13From1:mean,,,-76.859538518816
General-74-20210504-14:48:03-4753,scalar,CartagenaOPAL.loRaGW[12].LoRaGWNic.radio.receiver,LoRaRP14From1:mean,,,-69.542207224407
General-74-20210504-14:48:03-4753,scalar,CartagenaOPAL.loRaGW[13].LoRaGWNic.radio.receiver,LoRaRP15From1:mean,,,-76.531360013597
General-74-20210504-14:48:03-4753,scalar,CartagenaOPAL.loRaGW[14].LoRaGWNic.radio.receiver,LoRaRP16From1:mean,,,-64.119125761847
General-75-20210504-14:48:08-4767,scalar,CartagenaOPAL.loRaGW[0].LoRaGWNic.radio.receiver,LoRaRP2From1:mean,,,-47.580806081347
General-75-20210504-14:48:08-4767,scalar,CartagenaOPAL.loRaGW[1].LoRaGWNic.radio.receiver,LoRaRP3From1:mean,,,-51.564577982968
General-75-20210504-14:48:08-4767,scalar,CartagenaOPAL.loRaGW[2].LoRaGWNic.radio.receiver,LoRaRP4From1:mean,,,-56.676701054772
General-75-20210504-14:48:08-4767,scalar,CartagenaOPAL.loRaGW[3].LoRaGWNic.radio.receiver,LoRaRP5From1:mean,,,-73.704001528668
General-75-20210504-14:48:08-4767,scalar,CartagenaOPAL.loRaGW[4].LoRaGWNic.radio.receiver,LoRaRP6From1:mean,,,-64.289752444708
General-75-20210504-14:48:08-4767,scalar,CartagenaOPAL.loRaGW[5].LoRaGWNic.radio.receiver,LoRaRP7From1:mean,,,-59.87715472655
General-75-20210504-14:48:08-4767,scalar,CartagenaOPAL.loRaGW[6].LoRaGWNic.radio.receiver,LoRaRP8From1:mean,,,-52.130435604342
General-75-20210504-14:48:08-4767,scalar,CartagenaOPAL.loRaGW[7].LoRaGWNic.radio.receiver,LoRaRP9From1:mean,,,-83.059642010255
General-75-20210504-14:48:08-4767,scalar,CartagenaOPAL.loRaGW[8].LoRaGWNic.radio.receiver,LoRaRP10From1:mean,,,-57.534198494999
General-75-20210504-14:48:08-4767,scalar,CartagenaOPAL.loRaGW[9].LoRaGWNic.radio.receiver,LoRaRP11From1:mean,,,-95.161951917668
General-75-20210504-14:48:08-4767,scalar,CartagenaOPAL.loRaGW[10].LoRaGWNic.radio.receiver,LoRaRP12From1:mean,,,-53.548889654512
General-75-20210504-14:48:08-4767,scalar,CartagenaOPAL.loRaGW[11].LoRaGWNic.radio.receiver,LoRaRP13From1:mean,,,-73.051733063519
General-75-20210504-14:48:08-4767,scalar,CartagenaOPAL.loRaGW[12].LoRaGWNic.radio.receiver,LoRaRP14From1:mean,,,-67.479289776651
General-75-20210504-14:48:08-4767,scalar,CartagenaOPAL.loRaGW[13].LoRaGWNic.radio.receiver,LoRaRP15From1:mean,,,-64.915610807779
General-75-20210504-14:48:08-4767,scalar,CartagenaOPAL.loRaGW[14].LoRaGWNic.radio.receiver,LoRaRP16From1:mean,,,-61.239110444549
General-76-20210504-14:48:14-4781,scalar,CartagenaOPAL.loRaGW[0].LoRaGWNic.radio.receiver,LoRaRP2From1:mean,,,-49.9289434563
General-76-20210504-14:48:14-4781,scalar,CartagenaOPAL.loRaGW[1].LoRaGWNic.radio.receiver,LoRaRP3From1:mean,,,-58.664607366173
General-76-20210504-14:48:14-4781,scalar,CartagenaOPAL.loRaGW[2].LoRaGWNic.radio.receiver,LoRaRP4From1:mean,,,-53.473006040716
General-76-20210504-14:48:14-4781,scalar,CartagenaOPAL.loRaGW[3].LoRaGWNic.radio.receiver,LoRaRP5From1:mean,,,-70.184268973891
General-76-20210504-14:48:14-4781,scalar,CartagenaOPAL.loRaGW[4].LoRaGWNic.radio.receiver,LoRaRP6From1:mean,,,-69.389172708511
General-76-20210504-14:48:14-4781,scalar,CartagenaOPAL.loRaGW[5].LoRaGWNic.radio.receiver,LoRaRP7From1:mean,,,-57.372117541063
General-76-20210504-14:48:14-4781,scalar,CartagenaOPAL.loRaGW[6].LoRaGWNic.radio.receiver,LoRaRP8From1:mean,,,-51.720498141001
General-76-20210504-14:48:14-4781,scalar,CartagenaOPAL.loRaGW[7].LoRaGWNic.radio.receiver,LoRaRP9From1:mean,,,-73.216274867922
General-76-20210504-14:48:14-4781,scalar,CartagenaOPAL.loRaGW[8].LoRaGWNic.radio.receiver,LoRaRP10From1:mean,,,-54.109021855063
General-76-20210504-14:48:14-4781,scalar,CartagenaOPAL.loRaGW[9].LoRaGWNic.radio.receiver,LoRaRP11From1:mean,,,-56.993217045651
General-76-20210504-14:48:14-4781,scalar,CartagenaOPAL.loRaGW[10].LoRaGWNic.radio.receiver,LoRaRP12From1:mean,,,-55.107186017917
General-76-20210504-14:48:14-4781,scalar,CartagenaOPAL.loRaGW[11].LoRaGWNic.radio.receiver,LoRaRP13From1:mean,,,-64.811575465788
General-76-20210504-14:48:14-4781,scalar,CartagenaOPAL.loRaGW[12].LoRaGWNic.radio.receiver,LoRaRP14From1:mean,,,-65.459831420311
General-76-20210504-14:48:14-4781,scalar,CartagenaOPAL.loRaGW[13].LoRaGWNic.radio.receiver,LoRaRP15From1:mean,,,-71.368220083996
General-76-20210504-14:48:14-4781,scalar,CartagenaOPAL.loRaGW[14].LoRaGWNic.radio.receiver,LoRaRP16From1:mean,,,-63.335231408346
General-77-20210504-14:48:19-4795,scalar,CartagenaOPAL.loRaGW[0].LoRaGWNic.radio.receiver,LoRaRP2From1:mean,,,-50.292079495935
General-77-20210504-14:48:19-4795,scalar,CartagenaOPAL.loRaGW[1].LoRaGWNic.radio.receiver,LoRaRP3From1:mean,,,-52.317201423692
General-77-20210504-14:48:19-4795,scalar,CartagenaOPAL.loRaGW[2].LoRaGWNic.radio.receiver,LoRaRP4From1:mean,,,-53.435749929343
General-77-20210504-14:48:19-4795,scalar,CartagenaOPAL.loRaGW[3].LoRaGWNic.radio.receiver,LoRaRP5From1:mean,,,-80.009617016463
General-77-20210504-14:48:19-4795,scalar,CartagenaOPAL.loRaGW[4].LoRaGWNic.radio.receiver,LoRaRP6From1:mean,,,-67.467478970459
General-77-20210504-14:48:19-4795,scalar,CartagenaOPAL.loRaGW[5].LoRaGWNic.radio.receiver,LoRaRP7From1:mean,,,-57.536715077569
General-77-20210504-14:48:19-4795,scalar,CartagenaOPAL.loRaGW[6].LoRaGWNic.radio.receiver,LoRaRP8From1:mean,,,-50.004340511117
General-77-20210504-14:48:19-4795,scalar,CartagenaOPAL.loRaGW[7].LoRaGWNic.radio.receiver,LoRaRP9From1:mean,,,-83.606838116489
General-77-20210504-14:48:19-4795,scalar,CartagenaOPAL.loRaGW[8].LoRaGWNic.radio.receiver,LoRaRP10From1:mean,,,-58.727379512249
General-77-20210504-14:48:19-4795,scalar,CartagenaOPAL.loRaGW[9].LoRaGWNic.radio.receiver,LoRaRP11From1:mean,,,-94.386360565447
General-77-20210504-14:48:19-4795,scalar,CartagenaOPAL.loRaGW[10].LoRaGWNic.radio.receiver,LoRaRP12From1:mean,,,-49.656227504318
General-77-20210504-14:48:19-4795,scalar,CartagenaOPAL.loRaGW[11].LoRaGWNic.radio.receiver,LoRaRP13From1:mean,,,-70.297378128805
General-77-20210504-14:48:19-4795,scalar,CartagenaOPAL.loRaGW[12].LoRaGWNic.radio.receiver,LoRaRP14From1:mean,,,-75.755953513279
General-77-20210504-14:48:19-4795,scalar,CartagenaOPAL.loRaGW[13].LoRaGWNic.radio.receiver,LoRaRP15From1:mean,,,-68.123533353546
General-77-20210504-14:48:19-4795,scalar,CartagenaOPAL.loRaGW[14].LoRaGWNic.radio.receiver,LoRaRP16From1:mean,,,-63.59328036985
General-78-20210504-14:48:24-4809,scalar,CartagenaOPAL.loRaGW[0].LoRaGWNic.radio.receiver,LoRaRP2From1:mean,,,-52.520669042815
General-78-20210504-14:48:24-4809,scalar,CartagenaOPAL.loRaGW[1].LoRaGWNic.radio.receiver,LoRaRP3From1:mean,,,-53.832303774372
General-78-20210504-14:48:24-4809,scalar,CartagenaOPAL.loRaGW[2].LoRaGWNic.radio.receiver,LoRaRP4From1:mean,,,-57.060025952684
General-78-20210504-14:48:24-4809,scalar,CartagenaOPAL.loRaGW[3].LoRaGWNic.radio.receiver,LoRaRP5From1:mean,,,-66.879390967962
General-78-20210504-14:48:24-4809,scalar,CartagenaOPAL.loRaGW[4].LoRaGWNic.radio.receiver,LoRaRP6From1:mean,,,-69.676555976366
General-78-20210504-14:48:24-4809,scalar,CartagenaOPAL.loRaGW[5].LoRaGWNic.radio.receiver,LoRaRP7From1:mean,,,-58.667108244825
General-78-20210504-14:48:24-4809,scalar,CartagenaOPAL.loRaGW[6].LoRaGWNic.radio.receiver,LoRaRP8From1:mean,,,-52.397338101733
General-78-20210504-14:48:24-4809,scalar,CartagenaOPAL.loRaGW[8].LoRaGWNic.radio.receiver,LoRaRP10From1:mean,,,-56.068611286668
General-78-20210504-14:48:24-4809,scalar,CartagenaOPAL.loRaGW[9].LoRaGWNic.radio.receiver,LoRaRP11From1:mean,,,-98.778888062626
General-78-20210504-14:48:24-4809,scalar,CartagenaOPAL.loRaGW[10].LoRaGWNic.radio.receiver,LoRaRP12From1:mean,,,-53.287028663195
General-78-20210504-14:48:24-4809,scalar,CartagenaOPAL.loRaGW[11].LoRaGWNic.radio.receiver,LoRaRP13From1:mean,,,-68.808373831196
General-78-20210504-14:48:24-4809,scalar,CartagenaOPAL.loRaGW[12].LoRaGWNic.radio.receiver,LoRaRP14From1:mean,,,-78.237971687548
General-78-20210504-14:48:24-4809,scalar,CartagenaOPAL.loRaGW[13].LoRaGWNic.radio.receiver,LoRaRP15From1:mean,,,-67.178201830011
General-78-20210504-14:48:24-4809,scalar,CartagenaOPAL.loRaGW[14].LoRaGWNic.radio.receiver,LoRaRP16From1:mean,,,-61.259444685152
General-79-20210504-14:48:29-4823,scalar,CartagenaOPAL.loRaGW[0].LoRaGWNic.radio.receiver,LoRaRP2From1:mean,,,-49.811990908888
General-79-20210504-14:48:29-4823,scalar,CartagenaOPAL.loRaGW[1].LoRaGWNic.radio.receiver,LoRaRP3From1:mean,,,-54.732082912166
General-79-20210504-14:48:29-4823,scalar,CartagenaOPAL.loRaGW[2].LoRaGWNic.radio.receiver,LoRaRP4From1:mean,,,-54.532762256049
General-79-20210504-14:48:29-4823,scalar,CartagenaOPAL.loRaGW[3].LoRaGWNic.radio.receiver,LoRaRP5From1:mean,,,-71.046788667489
General-79-20210504-14:48:29-4823,scalar,CartagenaOPAL.loRaGW[4].LoRaGWNic.radio.receiver,LoRaRP6From1:mean,,,-68.663629322889
General-79-20210504-14:48:29-4823,scalar,CartagenaOPAL.loRaGW[5].LoRaGWNic.radio.receiver,LoRaRP7From1:mean,,,-59.541106169325
General-79-20210504-14:48:29-4823,scalar,CartagenaOPAL.loRaGW[6].LoRaGWNic.radio.receiver,LoRaRP8From1:mean,,,-53.452910379372
General-79-20210504-14:48:29-4823,scalar,CartagenaOPAL.loRaGW[8].LoRaGWNic.radio.receiver,LoRaRP10From1:mean,,,-57.761297683048
General-79-20210504-14:48:29-4823,scalar,CartagenaOPAL.loRaGW[10].LoRaGWNic.radio.receiver,LoRaRP12From1:mean,,,-53.261759072438
General-79-20210504-14:48:29-4823,scalar,CartagenaOPAL.loRaGW[11].LoRaGWNic.radio.receiver,LoRaRP13From1:mean,,,-65.763079994853
General-79-20210504-14:48:29-4823,scalar,CartagenaOPAL.loRaGW[12].LoRaGWNic.radio.receiver,LoRaRP14From1:mean,,,-65.20549046604
General-79-20210504-14:48:29-4823,scalar,CartagenaOPAL.loRaGW[13].LoRaGWNic.radio.receiver,LoRaRP15From1:mean,,,-65.924338458983
General-79-20210504-14:48:29-4823,scalar,CartagenaOPAL.loRaGW[14].LoRaGWNic.radio.receiver,LoRaRP16From1:mean,,,-60.840723895763
General-80-20210504-14:48:35-4837,scalar,CartagenaOPAL.loRaGW[0].LoRaGWNic.radio.receiver,LoRaRP2From1:mean,,,-47.861558857078
General-80-20210504-14:48:35-4837,scalar,CartagenaOPAL.loRaGW[1].LoRaGWNic.radio.receiver,LoRaRP3From1:mean,,,-53.918750478441
General-80-20210504-14:48:35-4837,scalar,CartagenaOPAL.loRaGW[2].LoRaGWNic.radio.receiver,LoRaRP4From1:mean,,,-54.856327285384
General-80-20210504-14:48:35-4837,scalar,CartagenaOPAL.loRaGW[3].LoRaGWNic.radio.receiver,LoRaRP5From1:mean,,,-67.60477406056
General-80-20210504-14:48:35-4837,scalar,CartagenaOPAL.loRaGW[4].LoRaGWNic.radio.receiver,LoRaRP6From1:mean,,,-64.4928479676
General-80-20210504-14:48:35-4837,scalar,CartagenaOPAL.loRaGW[5].LoRaGWNic.radio.receiver,LoRaRP7From1:mean,,,-59.709748930298
General-80-20210504-14:48:35-4837,scalar,CartagenaOPAL.loRaGW[6].LoRaGWNic.radio.receiver,LoRaRP8From1:mean,,,-49.114594083806
General-80-20210504-14:48:35-4837,scalar,CartagenaOPAL.loRaGW[7].LoRaGWNic.radio.receiver,LoRaRP9From1:mean,,,-62.543418688059
General-80-20210504-14:48:35-4837,scalar,CartagenaOPAL.loRaGW[8].LoRaGWNic.radio.receiver,LoRaRP10From1:mean,,,-55.25007431059
General-80-20210504-14:48:35-4837,scalar,CartagenaOPAL.loRaGW[10].LoRaGWNic.radio.receiver,LoRaRP12From1:mean,,,-48.937334676995
General-80-20210504-14:48:35-4837,scalar,CartagenaOPAL.loRaGW[11].LoRaGWNic.radio.receiver,LoRaRP13From1:mean,,,-78.126926061028
General-80-20210504-14:48:35-4837,scalar,CartagenaOPAL.loRaGW[12].LoRaGWNic.radio.receiver,LoRaRP14From1:mean,,,-64.051403587432
General-80-20210504-14:48:35-4837,scalar,CartagenaOPAL.loRaGW[13].LoRaGWNic.radio.receiver,LoRaRP15From1:mean,,,-61.328184600518
General-80-20210504-14:48:35-4837,scalar,CartagenaOPAL.loRaGW[14].LoRaGWNic.radio.receiver,LoRaRP16From1:mean,,,-59.778278425383
General-81-20210504-14:48:39-4851,scalar,CartagenaOPAL.loRaGW[0].LoRaGWNic.radio.receiver,LoRaRP2From1:mean,,,-49.257177385568
General-81-20210504-14:48:39-4851,scalar,CartagenaOPAL.loRaGW[1].LoRaGWNic.radio.receiver,LoRaRP3From1:mean,,,-53.002070499751
General-81-20210504-14:48:39-4851,scalar,CartagenaOPAL.loRaGW[2].LoRaGWNic.radio.receiver,LoRaRP4From1:mean,,,-51.624678753598
General-81-20210504-14:48:39-4851,scalar,CartagenaOPAL.loRaGW[3].LoRaGWNic.radio.receiver,LoRaRP5From1:mean,,,-78.27225566463
General-81-20210504-14:48:39-4851,scalar,CartagenaOPAL.loRaGW[4].LoRaGWNic.radio.receiver,LoRaRP6From1:mean,,,-65.840856089794
General-81-20210504-14:48:39-4851,scalar,CartagenaOPAL.loRaGW[5].LoRaGWNic.radio.receiver,LoRaRP7From1:mean,,,-57.556288383873
General-81-20210504-14:48:39-4851,scalar,CartagenaOPAL.loRaGW[6].LoRaGWNic.radio.receiver,LoRaRP8From1:mean,,,-53.057138311573
General-81-20210504-14:48:39-4851,scalar,CartagenaOPAL.loRaGW[7].LoRaGWNic.radio.receiver,LoRaRP9From1:mean,,,-79.589151988781
General-81-20210504-14:48:39-4851,scalar,CartagenaOPAL.loRaGW[8].LoRaGWNic.radio.receiver,LoRaRP10From1:mean,,,-54.053074716095
General-81-20210504-14:48:39-4851,scalar,CartagenaOPAL.loRaGW[9].LoRaGWNic.radio.receiver,LoRaRP11From1:mean,,,-95.274668312191
General-81-20210504-14:48:39-4851,scalar,CartagenaOPAL.loRaGW[10].LoRaGWNic.radio.receiver,LoRaRP12From1:mean,,,-60.938111932406
General-81-20210504-14:48:39-4851,scalar,CartagenaOPAL.loRaGW[11].LoRaGWNic.radio.receiver,LoRaRP13From1:mean,,,-71.546540679433
General-81-20210504-14:48:39-4851,scalar,CartagenaOPAL.loRaGW[12].LoRaGWNic.radio.receiver,LoRaRP14From1:mean,,,-67.866427220396
General-81-20210504-14:48:39-4851,scalar,CartagenaOPAL.loRaGW[13].LoRaGWNic.radio.receiver,LoRaRP15From1:mean,,,-63.860506599703
General-81-20210504-14:48:39-4851,scalar,CartagenaOPAL.loRaGW[14].LoRaGWNic.radio.receiver,LoRaRP16From1:mean,,,-61.876923305197
General-82-20210504-14:48:45-4865,scalar,CartagenaOPAL.loRaGW[0].LoRaGWNic.radio.receiver,LoRaRP2From1:mean,,,-50.213505363303
General-82-20210504-14:48:45-4865,scalar,CartagenaOPAL.loRaGW[1].LoRaGWNic.radio.receiver,LoRaRP3From1:mean,,,-54.521395977025
General-82-20210504-14:48:45-4865,scalar,CartagenaOPAL.loRaGW[2].LoRaGWNic.radio.receiver,LoRaRP4From1:mean,,,-52.838976397965
General-82-20210504-14:48:45-4865,scalar,CartagenaOPAL.loRaGW[3].LoRaGWNic.radio.receiver,LoRaRP5From1:mean,,,-69.406250292002
General-82-20210504-14:48:45-4865,scalar,CartagenaOPAL.loRaGW[4].LoRaGWNic.radio.receiver,LoRaRP6From1:mean,,,-71.120776103026
General-82-20210504-14:48:45-4865,scalar,CartagenaOPAL.loRaGW[5].LoRaGWNic.radio.receiver,LoRaRP7From1:mean,,,-56.20874947927
General-82-20210504-14:48:45-4865,scalar,CartagenaOPAL.loRaGW[6].LoRaGWNic.radio.receiver,LoRaRP8From1:mean,,,-49.663749251024
General-82-20210504-14:48:45-4865,scalar,CartagenaOPAL.loRaGW[7].LoRaGWNic.radio.receiver,LoRaRP9From1:mean,,,-82.150832497783
General-82-20210504-14:48:45-4865,scalar,CartagenaOPAL.loRaGW[8].LoRaGWNic.radio.receiver,LoRaRP10From1:mean,,,-54.693152724365
General-82-20210504-14:48:45-4865,scalar,CartagenaOPAL.loRaGW[9].LoRaGWNic.radio.receiver,LoRaRP11From1:mean,,,-88.976676569444
General-82-20210504-14:48:45-4865,scalar,CartagenaOPAL.loRaGW[10].LoRaGWNic.radio.receiver,LoRaRP12From1:mean,,,-54.210345828284
General-82-20210504-14:48:45-4865,scalar,CartagenaOPAL.loRaGW[11].LoRaGWNic.radio.receiver,LoRaRP13From1:mean,,,-73.967572700408
General-82-20210504-14:48:45-4865,scalar,CartagenaOPAL.loRaGW[12].LoRaGWNic.radio.receiver,LoRaRP14From1:mean,,,-64.165705681167
General-82-20210504-14:48:45-4865,scalar,CartagenaOPAL.loRaGW[13].LoRaGWNic.radio.receiver,LoRaRP15From1:mean,,,-64.896664058324
General-82-20210504-14:48:45-4865,scalar,CartagenaOPAL.loRaGW[14].LoRaGWNic.radio.receiver,LoRaRP16From1:mean,,,-59.904562027131
General-83-20210504-14:48:51-4910,scalar,CartagenaOPAL.loRaGW[0].LoRaGWNic.radio.receiver,LoRaRP2From1:mean,,,-48.984150860916
General-83-20210504-14:48:51-4910,scalar,CartagenaOPAL.loRaGW[1].LoRaGWNic.radio.receiver,LoRaRP3From1:mean,,,-52.453543845037
General-83-20210504-14:48:51-4910,scalar,CartagenaOPAL.loRaGW[2].LoRaGWNic.radio.receiver,LoRaRP4From1:mean,,,-56.174970283521
General-83-20210504-14:48:51-4910,scalar,CartagenaOPAL.loRaGW[3].LoRaGWNic.radio.receiver,LoRaRP5From1:mean,,,-77.117660133835
General-83-20210504-14:48:51-4910,scalar,CartagenaOPAL.loRaGW[4].LoRaGWNic.radio.receiver,LoRaRP6From1:mean,,,-73.311161522571
General-83-20210504-14:48:51-4910,scalar,CartagenaOPAL.loRaGW[5].LoRaGWNic.radio.receiver,LoRaRP7From1:mean,,,-63.914697679875
General-83-20210504-14:48:51-4910,scalar,CartagenaOPAL.loRaGW[6].LoRaGWNic.radio.receiver,LoRaRP8From1:mean,,,-52.976955738388
General-83-20210504-14:48:51-4910,scalar,CartagenaOPAL.loRaGW[7].LoRaGWNic.radio.receiver,LoRaRP9From1:mean,,,-60.051601420817
General-83-20210504-14:48:51-4910,scalar,CartagenaOPAL.loRaGW[8].LoRaGWNic.radio.receiver,LoRaRP10From1:mean,,,-55.138522998185
General-83-20210504-14:48:51-4910,scalar,CartagenaOPAL.loRaGW[9].LoRaGWNic.radio.receiver,LoRaRP11From1:mean,,,-88.430497004575
General-83-20210504-14:48:51-4910,scalar,CartagenaOPAL.loRaGW[10].LoRaGWNic.radio.receiver,LoRaRP12From1:mean,,,-55.004994395176
General-83-20210504-14:48:51-4910,scalar,CartagenaOPAL.loRaGW[11].LoRaGWNic.radio.receiver,LoRaRP13From1:mean,,,-71.903069460236
General-83-20210504-14:48:51-4910,scalar,CartagenaOPAL.loRaGW[12].LoRaGWNic.radio.receiver,LoRaRP14From1:mean,,,-75.351615225861
General-83-20210504-14:48:51-4910,scalar,CartagenaOPAL.loRaGW[13].LoRaGWNic.radio.receiver,LoRaRP15From1:mean,,,-75.957253048112
General-83-20210504-14:48:51-4910,scalar,CartagenaOPAL.loRaGW[14].LoRaGWNic.radio.receiver,LoRaRP16From1:mean,,,-62.020521519274
General-84-20210504-14:48:57-4933,scalar,CartagenaOPAL.loRaGW[0].LoRaGWNic.radio.receiver,LoRaRP2From1:mean,,,-50.328083532288
General-84-20210504-14:48:57-4933,scalar,CartagenaOPAL.loRaGW[1].LoRaGWNic.radio.receiver,LoRaRP3From1:mean,,,-55.66000705696
General-84-20210504-14:48:57-4933,scalar,CartagenaOPAL.loRaGW[2].LoRaGWNic.radio.receiver,LoRaRP4From1:mean,,,-55.33068663279
General-84-20210504-14:48:57-4933,scalar,CartagenaOPAL.loRaGW[3].LoRaGWNic.radio.receiver,LoRaRP5From1:mean,,,-74.781189511372
General-84-20210504-14:48:57-4933,scalar,CartagenaOPAL.loRaGW[4].LoRaGWNic.radio.receiver,LoRaRP6From1:mean,,,-64.105655607745
General-84-20210504-14:48:57-4933,scalar,CartagenaOPAL.loRaGW[5].LoRaGWNic.radio.receiver,LoRaRP7From1:mean,,,-59.12346306912
General-84-20210504-14:48:57-4933,scalar,CartagenaOPAL.loRaGW[6].LoRaGWNic.radio.receiver,LoRaRP8From1:mean,,,-53.08916429381
General-84-20210504-14:48:57-4933,scalar,CartagenaOPAL.loRaGW[7].LoRaGWNic.radio.receiver,LoRaRP9From1:mean,,,-80.574088844975
General-84-20210504-14:48:57-4933,scalar,CartagenaOPAL.loRaGW[8].LoRaGWNic.radio.receiver,LoRaRP10From1:mean,,,-53.849935961458
General-84-20210504-14:48:57-4933,scalar,CartagenaOPAL.loRaGW[9].LoRaGWNic.radio.receiver,LoRaRP11From1:mean,,,-94.778241760534
General-84-20210504-14:48:57-4933,scalar,CartagenaOPAL.loRaGW[10].LoRaGWNic.radio.receiver,LoRaRP12From1:mean,,,-51.254353431295
